3614.67 7000 11 -25.74594
3614.67 8000 11 -25.83574
3614.67 9000 11 -25.90770
3614.67 10000 11 -25.97132
3614.67 11000 11 -26.03029
3614.67 12000 11 -26.08618
3614.67 13000 11 -26.13904
3614.67 14000 11 -26.18882
3614.67 15000 11 -26.23558
3614.67 16000 11 -26.27947
3614.67 17000 11 -26.32070
3614.67 18000 11 -26.35940
3614.67 19000 11 -26.39557
3614.67 20000 11 -26.42975
3614.67 21000 11 -26.46209
3614.67 22000 11 -26.49278
3614.67 23000 11 -26.52196
3614.67 24000 11 -26.54974
3614.67 25000 11 -26.57626
3614.67 5000 12 -25.27337
3614.67 6000 12 -25.46389
3614.67 7000 12 -25.61186
3614.67 8000 12 -25.73185
3614.67 9000 12 -25.83406
3614.67 10000 12 -25.92413
3614.67 11000 12 -26.00458
3614.67 12000 12 -26.07729
3614.67 13000 12 -26.14342
3614.67 14000 12 -26.20392
3614.67 15000 12 -26.25957
3614.67 16000 12 -26.31102
3614.67 17000 12 -26.35883
3614.67 18000 12 -26.40341
3614.67 19000 12 -26.44510
3614.67 20000 12 -26.48431
3614.67 21000 12 -26.52129
3614.67 22000 12 -26.55628
3614.67 23000 12 -26.58947
3614.67 24000 12 -26.62103
3614.67 25000 12 -26.65109
3614.67 5000 13 -25.20890
3614.67 6000 13 -25.41203
3614.67 7000 13 -25.57206
3614.67 8000 13 -25.70431
3614.67 9000 13 -25.81699
3614.67 10000 13 -25.91485
3614.67 11000 13 -26.00101
3614.67 12000 13 -26.07787
3614.67 13000 13 -26.14713
3614.67 14000 13 -26.21009
3614.67 15000 13 -26.26777
3614.67 16000 13 -26.32095
3614.67 17000 13 -26.37027
3614.67 18000 13 -26.41622
3614.67 19000 13 -26.45923
3614.67 20000 13 -26.49964
3614.67 21000 13 -26.53774
3614.67 22000 13 -26.57378
3614.67 23000 13 -26.60797
3614.67 24000 13 -26.64047
3614.67 25000 13 -26.67143
3614.67 5000 14 -25.19559
3614.67 6000 14 -25.40227
3614.67 7000 14 -25.56635
3614.67 8000 14 -25.70157
3614.67 9000 14 -25.81598
3614.67 10000 14 -25.91484
3614.67 11000 14 -26.00167
3614.67 12000 14 -26.07898
3614.67 13000 14 -26.14858
3614.67 14000 14 -26.21182
3614.67 15000 14 -26.26974
3614.67 16000 14 -26.32313
3614.67 17000 14 -26.37263
