#########################################
#     NEBULAR output spectrum
#########################################
#
# Electron temperature [K]      : 10000
# Electron density [cm-3]       : 100
# Helium abundance              : 0.1
# Ionisation fraction (H+)      : 1
# Ionisation fraction (He+)     : 1
# Ionisation fraction (He++)    : 9.25655e-09
# H+ density [cm-3]             : 90
# He+ density [cm-3]            : 10
# He++ density [cm-3]           : 9.25655e-08
# Total nuclear density [cm-3]  : 100
# Total matter density [g cm-3] : 2.17083e-22
#
# Col 1:  Frequency [Hz]
# Col 2:  Wavelength [A]
# Col 3:  Total spectrum: f_lambda (erg s-1 cm-2 A-1)
# Col 4:  j_fb (free-bound HI)
# Col 5:  j_fb (free-bound HeI)
# Col 6:  j_fb (free-bound HeII)
# Col 7:  j_2q (two-photon HI)
# Col 8:  j_2q (two-photon HeI)
# Col 9:  j_2q (two-photon HeII)
# Col 10:  j_ff (free-free HII)
# Col 11: j_ff (free-free HeII)
# Col 12: j_ff (free-free HeIII)
# Col 13: j_nn' (HI   recombination lines)
# Col 14: j_nn' (HeI  recombination lines)
# Col 15: j_nn' (HeII recombination lines)
#
# nu lambda f_lambda fb_HI fb_HeI fb_HeII 2q_HI 2q_HeI 2q_HeII ff_HII ff_HeII ff_HeIII eml_HI eml_HeI eml_HeII
1.12156e+15 2673 4.04339e-15 1.87052e-15 2.72584e-16 4.55183e-24 1.88217e-15 6.28971e-18 1.51471e-24 1.06548e-17 1.18386e-18 4.23982e-26 0 0 0
1.12114e+15 2674 4.04383e-15 1.87278e-15 2.72903e-16 4.55744e-24 1.88001e-15 6.28137e-18 1.51269e-24 1.06683e-17 1.18536e-18 4.24519e-26 0 0 0
1.12072e+15 2675 4.04426e-15 1.87505e-15 2.73223e-16 4.56306e-24 1.87785e-15 6.27304e-18 1.51067e-24 1.06818e-17 1.18687e-18 4.25056e-26 0 0 0
1.1203e+15 2676 4.04471e-15 1.87732e-15 2.73543e-16 4.56867e-24 1.87569e-15 6.26473e-18 1.50865e-24 1.06953e-17 1.18837e-18 4.25592e-26 0 0 0
1.11988e+15 2677 4.04515e-15 1.87959e-15 2.73863e-16 4.57429e-24 1.87354e-15 6.25643e-18 1.50664e-24 1.07089e-17 1.18987e-18 4.2613e-26 0 0 0
1.11946e+15 2678 4.0456e-15 1.88186e-15 2.74183e-16 4.57991e-24 1.87139e-15 6.24815e-18 1.50463e-24 1.07224e-17 1.19138e-18 4.26667e-26 0 0 0
1.11905e+15 2679 4.04605e-15 1.88413e-15 2.74503e-16 4.58554e-24 1.86924e-15 6.23988e-18 1.50262e-24 1.07359e-17 1.19288e-18 4.27204e-26 0 0 0
1.11863e+15 2680 4.0465e-15 1.88641e-15 2.74823e-16 4.59116e-24 1.8671e-15 6.23162e-18 1.50062e-24 1.07495e-17 1.19439e-18 4.27742e-26 0 0 0
1.11821e+15 2681 4.04696e-15 1.88868e-15 2.75144e-16 4.59678e-24 1.86496e-15 6.22337e-18 1.49862e-24 1.0763e-17 1.19589e-18 4.2828e-26 0 0 0
1.11779e+15 2682 4.04743e-15 1.89095e-15 2.75464e-16 4.60241e-24 1.86282e-15 6.21514e-18 1.49662e-24 1.07766e-17 1.1974e-18 4.28818e-26 0 0 0
1.11738e+15 2683 4.04789e-15 1.89322e-15 2.75784e-16 4.60804e-24 1.86069e-15 6.20693e-18 1.49463e-24 1.07901e-17 1.1989e-18 4.29356e-26 0 0 0
1.11696e+15 2684 4.04836e-15 1.8955e-15 2.76105e-16 4.61366e-24 1.85856e-15 6.19872e-18 1.49264e-24 1.08037e-17 1.20041e-18 4.29894e-26 0 0 0
1.11655e+15 2685 4.04884e-15 1.89777e-15 2.76425e-16 4.61929e-24 1.85643e-15 6.19053e-18 1.49065e-24 1.08173e-17 1.20192e-18 4.30432e-26 0 0 0
1.11613e+15 2686 4.04931e-15 1.90004e-15 2.76745e-16 4.62493e-24 1.85431e-15 6.18235e-18 1.48866e-24 1.08308e-17 1.20342e-18 4.30971e-26 0 0 0
1.11571e+15 2687 4.04979e-15 1.90232e-15 2.77066e-16 4.63056e-24 1.85218e-15 6.17419e-18 1.48668e-24 1.08444e-17 1.20493e-18 4.31509e-26 0 0 0
1.1153e+15 2688 4.05028e-15 1.9046e-15 2.77386e-16 4.63619e-24 1.85007e-15 6.16604e-18 1.48471e-24 1.0858e-17 1.20644e-18 4.32048e-26 0 0 0
1.11488e+15 2689 4.05077e-15 1.90687e-15 2.77707e-16 4.64183e-24 1.84795e-15 6.1579e-18 1.48273e-24 1.08715e-17 1.20795e-18 4.32587e-26 0 0 0
1.11447e+15 2690 4.05126e-15 1.90915e-15 2.78028e-16 4.64746e-24 1.84584e-15 6.14978e-18 1.48076e-24 1.08851e-17 1.20946e-18 4.33126e-26 0 0 0
1.11406e+15 2691 4.05175e-15 1.91142e-15 2.78348e-16 4.6531e-24 1.84373e-15 6.14166e-18 1.4788e-24 1.08987e-17 1.21097e-18 4.33666e-26 0 0 0
1.11364e+15 2692 4.05225e-15 1.9137e-15 2.78669e-16 4.65874e-24 1.84162e-15 6.13357e-18 1.47683e-24 1.09123e-17 1.21248e-18 4.34205e-26 0 0 0
1.11323e+15 2693 4.05275e-15 1.91598e-15 2.7899e-16 4.66438e-24 1.83952e-15 6.12548e-18 1.47487e-24 1.09259e-17 1.21399e-18 4.34745e-26 0 0 0
1.11282e+15 2694 4.05326e-15 1.91826e-15 2.79311e-16 4.67003e-24 1.83742e-15 6.11741e-18 1.47292e-24 1.09395e-17 1.2155e-18 4.35284e-26 0 0 0
1.1124e+15 2695 4.05377e-15 1.92054e-15 2.79632e-16 4.67567e-24 1.83532e-15 6.10935e-18 1.47096e-24 1.09531e-17 1.21701e-18 4.35824e-26 0 0 0
1.11199e+15 2696 4.05428e-15 1.92282e-15 2.79953e-16 4.68131e-24 1.83323e-15 6.10131e-18 1.46901e-24 1.09667e-17 1.21852e-18 4.36364e-26 0 0 0
1.11158e+15 2697 4.0548e-15 1.9251e-15 2.80274e-16 4.68696e-24 1.83114e-15 6.09328e-18 1.46706e-24 1.09803e-17 1.22003e-18 4.36905e-26 0 0 0
1.11117e+15 2698 4.05532e-15 1.92738e-15 2.80595e-16 4.69261e-24 1.82905e-15 6.08526e-18 1.46512e-24 1.09939e-17 1.22155e-18 4.37445e-26 0 0 0
1.11075e+15 2699 4.05584e-15 1.92966e-15 2.80916e-16 4.69826e-24 1.82696e-15 6.07725e-18 1.46318e-24 1.10075e-17 1.22306e-18 4.37985e-26 0 0 0
1.11034e+15 2700 4.05637e-15 1.93194e-15 2.81237e-16 4.70391e-24 1.82488e-15 6.06926e-18 1.46124e-24 1.10212e-17 1.22457e-18 4.38526e-26 0 0 0
1.10993e+15 2701 4.0569e-15 1.93422e-15 2.81559e-16 4.70956e-24 1.8228e-15 6.06128e-18 1.45931e-24 1.10348e-17 1.22609e-18 4.39067e-26 0 0 0
1.10952e+15 2702 4.05744e-15 1.9365e-15 2.8188e-16 4.71521e-24 1.82072e-15 6.05331e-18 1.45737e-24 1.10484e-17 1.2276e-18 4.39608e-26 0 0 0
1.10911e+15 2703 4.05797e-15 1.93879e-15 2.82201e-16 4.72087e-24 1.81865e-15 6.04536e-18 1.45545e-24 1.1062e-17 1.22911e-18 4.40149e-26 0 0 0
1.1087e+15 2704 4.05851e-15 1.94107e-15 2.82523e-16 4.72652e-24 1.81658e-15 6.03742e-18 1.45352e-24 1.10757e-17 1.23063e-18 4.4069e-26 0 0 0
1.10829e+15 2705 4.05906e-15 1.94335e-15 2.82844e-16 4.73218e-24 1.81451e-15 6.02949e-18 1.4516e-24 1.10893e-17 1.23215e-18 4.41231e-26 0 0 0
1.10788e+15 2706 4.05961e-15 1.94564e-15 2.83165e-16 4.73784e-24 1.81245e-15 6.02157e-18 1.44968e-24 1.1103e-17 1.23366e-18 4.41773e-26 0 0 0
1.10747e+15 2707 4.06016e-15 1.94792e-15 2.83487e-16 4.74349e-24 1.81039e-15 6.01367e-18 1.44777e-24 1.11166e-17 1.23518e-18 4.42315e-26 0 0 0
1.10706e+15 2708 4.06071e-15 1.95021e-15 2.83809e-16 4.74915e-24 1.80833e-15 6.00578e-18 1.44585e-24 1.11302e-17 1.23669e-18 4.42856e-26 0 0 0
1.10665e+15 2709 4.06127e-15 1.95249e-15 2.8413e-16 4.75482e-24 1.80627e-15 5.9979e-18 1.44395e-24 1.11439e-17 1.23821e-18 4.43398e-26 0 0 0
1.10625e+15 2710 4.06184e-15 1.95478e-15 2.84452e-16 4.76048e-24 1.80422e-15 5.99004e-18 1.44204e-24 1.11576e-17 1.23973e-18 4.4394e-26 0 0 0
1.10584e+15 2711 4.0624e-15 1.95706e-15 2.84774e-16 4.76614e-24 1.80217e-15 5.98219e-18 1.44014e-24 1.11712e-17 1.24125e-18 4.44483e-26 0 0 0
1.10543e+15 2712 4.06297e-15 1.95935e-15 2.85095e-16 4.77181e-24 1.80012e-15 5.97435e-18 1.43824e-24 1.11849e-17 1.24276e-18 4.45025e-26 0 0 0
1.10502e+15 2713 4.06354e-15 1.96164e-15 2.85417e-16 4.77748e-24 1.79808e-15 5.96652e-18 1.43634e-24 1.11986e-17 1.24428e-18 4.45567e-26 0 0 0
1.10461e+15 2714 4.06412e-15 1.96393e-15 2.85739e-16 4.78314e-24 1.79604e-15 5.95871e-18 1.43445e-24 1.12122e-17 1.2458e-18 4.4611e-26 0 0 0
1.10421e+15 2715 4.0647e-15 1.96621e-15 2.86061e-16 4.78881e-24 1.794e-15 5.95091e-18 1.43256e-24 1.12259e-17 1.24732e-18 4.46653e-26 0 0 0
1.1038e+15 2716 4.06528e-15 1.9685e-15 2.86383e-16 4.79448e-24 1.79196e-15 5.94312e-18 1.43067e-24 1.12396e-17 1.24884e-18 4.47196e-26 0 0 0
1.1034e+15 2717 4.06587e-15 1.97079e-15 2.86705e-16 4.80016e-24 1.78993e-15 5.93534e-18 1.42879e-24 1.12533e-17 1.25036e-18 4.47739e-26 0 0 0
1.10299e+15 2718 4.06645e-15 1.97308e-15 2.87027e-16 4.80583e-24 1.7879e-15 5.92758e-18 1.42691e-24 1.12669e-17 1.25188e-18 4.48282e-26 0 0 0
1.10258e+15 2719 4.06705e-15 1.97537e-15 2.87349e-16 4.8115e-24 1.78587e-15 5.91983e-18 1.42503e-24 1.12806e-17 1.2534e-18 4.48825e-26 0 0 0
1.10218e+15 2720 4.06764e-15 1.97766e-15 2.87671e-16 4.81718e-24 1.78385e-15 5.91209e-18 1.42315e-24 1.12943e-17 1.25493e-18 4.49369e-26 0 0 0
1.10177e+15 2721 4.06824e-15 1.97995e-15 2.87993e-16 4.82285e-24 1.78183e-15 5.90437e-18 1.42128e-24 1.1308e-17 1.25645e-18 4.49912e-26 0 0 0
1.10137e+15 2722 4.06885e-15 1.98224e-15 2.88315e-16 4.82853e-24 1.77981e-15 5.89665e-18 1.41942e-24 1.13217e-17 1.25797e-18 4.50456e-26 0 0 0
1.10096e+15 2723 4.06945e-15 1.98453e-15 2.88638e-16 4.83421e-24 1.7778e-15 5.88895e-18 1.41755e-24 1.13354e-17 1.25949e-18 4.51e-26 0 0 0
1.10056e+15 2724 4.07006e-15 1.98683e-15 2.8896e-16 4.83989e-24 1.77579e-15 5.88127e-18 1.41569e-24 1.13491e-17 1.26101e-18 4.51544e-26 0 0 0
1.10016e+15 2725 4.07067e-15 1.98912e-15 2.89282e-16 4.84557e-24 1.77378e-15 5.87359e-18 1.41383e-24 1.13628e-17 1.26254e-18 4.52088e-26 0 0 0
1.09975e+15 2726 4.07129e-15 1.99141e-15 2.89605e-16 4.85126e-24 1.77177e-15 5.86593e-18 1.41197e-24 1.13766e-17 1.26406e-18 4.52632e-26 0 0 0
1.09935e+15 2727 4.07191e-15 1.9937e-15 2.89927e-16 4.85694e-24 1.76977e-15 5.85828e-18 1.41012e-24 1.13903e-17 1.26559e-18 4.53177e-26 0 0 0
1.09895e+15 2728 4.07253e-15 1.996e-15 2.90249e-16 4.86262e-24 1.76776e-15 5.85064e-18 1.40827e-24 1.1404e-17 1.26711e-18 4.53721e-26 0 0 0
1.09854e+15 2729 4.07316e-15 1.99829e-15 2.90572e-16 4.86831e-24 1.76577e-15 5.84301e-18 1.40642e-24 1.14177e-17 1.26864e-18 4.54266e-26 0 0 0
1.09814e+15 2730 4.07379e-15 2.00059e-15 2.90895e-16 4.874e-24 1.76377e-15 5.8354e-18 1.40458e-24 1.14314e-17 1.27016e-18 4.54811e-26 0 0 0
1.09774e+15 2731 4.07442e-15 2.00288e-15 2.91217e-16 4.87969e-24 1.76178e-15 5.8278e-18 1.40274e-24 1.14452e-17 1.27169e-18 4.55356e-26 0 0 0
1.09734e+15 2732 4.07506e-15 2.00518e-15 2.9154e-16 4.88538e-24 1.75979e-15 5.82021e-18 1.4009e-24 1.14589e-17 1.27321e-18 4.55901e-26 0 0 0
1.09694e+15 2733 4.0757e-15 2.00747e-15 2.91862e-16 4.89107e-24 1.7578e-15 5.81263e-18 1.39907e-24 1.14726e-17 1.27474e-18 4.56446e-26 0 0 0
1.09653e+15 2734 4.07634e-15 2.00977e-15 2.92185e-16 4.89676e-24 1.75582e-15 5.80506e-18 1.39724e-24 1.14864e-17 1.27627e-18 4.56992e-26 0 0 0
1.09613e+15 2735 4.07699e-15 2.01206e-15 2.92508e-16 4.90245e-24 1.75384e-15 5.79751e-18 1.39541e-24 1.15001e-17 1.27779e-18 4.57537e-26 0 0 2.32685e-21
1.09573e+15 2736 4.07764e-15 2.01436e-15 2.92831e-16 4.90815e-24 1.75186e-15 5.78997e-18 1.39358e-24 1.15139e-17 1.27932e-18 4.58083e-26 0 0 0
1.09533e+15 2737 4.07829e-15 2.01666e-15 2.93153e-16 4.91384e-24 1.74989e-15 5.78244e-18 1.39176e-24 1.15276e-17 1.28085e-18 4.58628e-26 0 0 0
1.09493e+15 2738 4.07894e-15 2.01896e-15 2.93476e-16 4.91954e-24 1.74791e-15 5.77493e-18 1.38994e-24 1.15414e-17 1.28238e-18 4.59174e-26 0 0 0
1.09453e+15 2739 4.0796e-15 2.02125e-15 2.93799e-16 4.92523e-24 1.74594e-15 5.76742e-18 1.38812e-24 1.15551e-17 1.28391e-18 4.5972e-26 0 0 0
1.09413e+15 2740 4.08027e-15 2.02355e-15 2.94122e-16 4.93093e-24 1.74398e-15 5.75993e-18 1.38631e-24 1.15689e-17 1.28543e-18 4.60266e-26 0 0 0
1.09373e+15 2741 4.08093e-15 2.02585e-15 2.94445e-16 4.93663e-24 1.74201e-15 5.75245e-18 1.3845e-24 1.15827e-17 1.28696e-18 4.60813e-26 0 0 0
1.09334e+15 2742 4.0816e-15 2.02815e-15 2.94768e-16 4.94233e-24 1.74005e-15 5.74498e-18 1.38269e-24 1.15964e-17 1.28849e-18 4.61359e-26 0 0 0
1.09294e+15 2743 4.08227e-15 2.03045e-15 2.95091e-16 4.94804e-24 1.73809e-15 5.73752e-18 1.38089e-24 1.16102e-17 1.29002e-18 4.61906e-26 0 0 0
1.09254e+15 2744 4.08295e-15 2.03275e-15 2.95414e-16 4.95374e-24 1.73614e-15 5.73008e-18 1.37908e-24 1.1624e-17 1.29155e-18 4.62452e-26 0 0 0
1.09214e+15 2745 4.08362e-15 2.03505e-15 2.95737e-16 4.95944e-24 1.73418e-15 5.72265e-18 1.37729e-24 1.16378e-17 1.29308e-18 4.62999e-26 0 0 0
1.09174e+15 2746 4.08431e-15 2.03735e-15 2.96061e-16 4.96515e-24 1.73223e-15 5.71523e-18 1.37549e-24 1.16515e-17 1.29462e-18 4.63546e-26 0 0 0
1.09134e+15 2747 4.08499e-15 2.03965e-15 2.96384e-16 4.97085e-24 1.73028e-15 5.70782e-18 1.3737e-24 1.16653e-17 1.29615e-18 4.64093e-26 0 0 0
1.09095e+15 2748 4.08568e-15 2.04195e-15 2.96707e-16 4.97656e-24 1.72834e-15 5.70042e-18 1.37191e-24 1.16791e-17 1.29768e-18 4.6464e-26 0 0 0
1.09055e+15 2749 4.08637e-15 2.04426e-15 2.9703e-16 4.98227e-24 1.7264e-15 5.69303e-18 1.37012e-24 1.16929e-17 1.29921e-18 4.65187e-26 0 0 0
1.09015e+15 2750 4.08706e-15 2.04656e-15 2.97354e-16 4.98798e-24 1.72446e-15 5.68566e-18 1.36834e-24 1.17067e-17 1.30074e-18 4.65735e-26 0 0 0
1.08976e+15 2751 4.08776e-15 2.04886e-15 2.97677e-16 4.99369e-24 1.72252e-15 5.6783e-18 1.36655e-24 1.17205e-17 1.30228e-18 4.66282e-26 0 0 0
1.08936e+15 2752 4.08846e-15 2.05116e-15 2.98e-16 4.9994e-24 1.72059e-15 5.67095e-18 1.36478e-24 1.17343e-17 1.30381e-18 4.6683e-26 0 0 0
1.08897e+15 2753 4.08917e-15 2.05347e-15 2.98324e-16 5.00511e-24 1.71866e-15 5.66361e-18 1.363e-24 1.17481e-17 1.30534e-18 4.67377e-26 0 0 0
1.08857e+15 2754 4.08987e-15 2.05577e-15 2.98647e-16 5.01083e-24 1.71673e-15 5.65629e-18 1.36123e-24 1.17619e-17 1.30688e-18 4.67925e-26 0 0 0
1.08818e+15 2755 4.09058e-15 2.05808e-15 2.98971e-16 5.01654e-24 1.7148e-15 5.64897e-18 1.35946e-24 1.17757e-17 1.30841e-18 4.68473e-26 0 0 0
1.08778e+15 2756 4.0913e-15 2.06038e-15 2.99294e-16 5.02226e-24 1.71288e-15 5.64167e-18 1.35769e-24 1.17895e-17 1.30995e-18 4.69021e-26 0 0 0
1.08739e+15 2757 4.09201e-15 2.06268e-15 2.99618e-16 5.02797e-24 1.71096e-15 5.63438e-18 1.35593e-24 1.18033e-17 1.31148e-18 4.6957e-26 0 0 0
1.08699e+15 2758 4.09273e-15 2.06499e-15 2.99941e-16 5.03369e-24 1.70904e-15 5.6271e-18 1.35417e-24 1.18172e-17 1.31302e-18 4.70118e-26 0 0 0
1.0866e+15 2759 4.09345e-15 2.0673e-15 3.00265e-16 5.03941e-24 1.70713e-15 5.61983e-18 1.35241e-24 1.1831e-17 1.31455e-18 4.70667e-26 0 0 0
1.0862e+15 2760 4.09418e-15 2.0696e-15 3.00589e-16 5.04513e-24 1.70522e-15 5.61257e-18 1.35065e-24 1.18448e-17 1.31609e-18 4.71215e-26 0 0 0
1.08581e+15 2761 4.09491e-15 2.07191e-15 3.00912e-16 5.05085e-24 1.70331e-15 5.60533e-18 1.3489e-24 1.18586e-17 1.31762e-18 4.71764e-26 0 0 0
1.08542e+15 2762 4.09564e-15 2.07421e-15 3.01236e-16 5.05657e-24 1.7014e-15 5.5981e-18 1.34715e-24 1.18725e-17 1.31916e-18 4.72313e-26 0 0 0
1.08503e+15 2763 4.09637e-15 2.07652e-15 3.0156e-16 5.0623e-24 1.6995e-15 5.59088e-18 1.34541e-24 1.18863e-17 1.3207e-18 4.72862e-26 0 0 0
1.08463e+15 2764 4.09711e-15 2.07883e-15 3.01884e-16 5.06802e-24 1.69759e-15 5.58367e-18 1.34366e-24 1.19001e-17 1.32224e-18 4.73411e-26 0 0 0
1.08424e+15 2765 4.09785e-15 2.08114e-15 3.02207e-16 5.07375e-24 1.6957e-15 5.57647e-18 1.34192e-24 1.1914e-17 1.32377e-18 4.7396e-26 0 0 0
1.08385e+15 2766 4.0986e-15 2.08344e-15 3.02531e-16 5.07947e-24 1.6938e-15 5.56928e-18 1.34018e-24 1.19278e-17 1.32531e-18 4.74509e-26 0 0 0
1.08346e+15 2767 4.09934e-15 2.08575e-15 3.02855e-16 5.0852e-24 1.69191e-15 5.5621e-18 1.33845e-24 1.19416e-17 1.32685e-18 4.75059e-26 0 0 0
1.08307e+15 2768 4.10009e-15 2.08806e-15 3.03179e-16 5.09093e-24 1.69001e-15 5.55494e-18 1.33672e-24 1.19555e-17 1.32839e-18 4.75608e-26 0 0 0
1.08267e+15 2769 4.10085e-15 2.09037e-15 3.03503e-16 5.09665e-24 1.68813e-15 5.54779e-18 1.33499e-24 1.19693e-17 1.32993e-18 4.76158e-26 0 0 0
1.08228e+15 2770 4.1016e-15 2.09268e-15 3.03827e-16 5.10238e-24 1.68624e-15 5.54065e-18 1.33326e-24 1.19832e-17 1.33147e-18 4.76707e-26 0 0 0
1.08189e+15 2771 4.10236e-15 2.09499e-15 3.04151e-16 5.10811e-24 1.68436e-15 5.53351e-18 1.33154e-24 1.19971e-17 1.33301e-18 4.77257e-26 0 0 0
1.0815e+15 2772 4.10312e-15 2.0973e-15 3.04475e-16 5.11385e-24 1.68248e-15 5.5264e-18 1.32981e-24 1.20109e-17 1.33455e-18 4.77807e-26 0 0 0
1.08111e+15 2773 4.10389e-15 2.09961e-15 3.04799e-16 5.11958e-24 1.6806e-15 5.51929e-18 1.3281e-24 1.20248e-17 1.33609e-18 4.78357e-26 0 0 0
1.08072e+15 2774 4.10466e-15 2.10192e-15 3.05123e-16 5.12531e-24 1.67873e-15 5.51219e-18 1.32638e-24 1.20386e-17 1.33763e-18 4.78908e-26 0 0 0
1.08033e+15 2775 4.10543e-15 2.10423e-15 3.05447e-16 5.13105e-24 1.67685e-15 5.50511e-18 1.32467e-24 1.20525e-17 1.33917e-18 4.79458e-26 0 0 0
1.07994e+15 2776 4.1062e-15 2.10654e-15 3.05771e-16 5.13678e-24 1.67498e-15 5.49803e-18 1.32296e-24 1.20664e-17 1.34071e-18 4.80008e-26 0 0 0
1.07956e+15 2777 4.10698e-15 2.10885e-15 3.06096e-16 5.14252e-24 1.67312e-15 5.49097e-18 1.32125e-24 1.20803e-17 1.34225e-18 4.80559e-26 0 0 0
1.07917e+15 2778 4.10776e-15 2.11116e-15 3.0642e-16 5.14826e-24 1.67125e-15 5.48392e-18 1.31955e-24 1.20941e-17 1.34379e-18 4.8111e-26 0 0 0
1.07878e+15 2779 4.10854e-15 2.11348e-15 3.06744e-16 5.15399e-24 1.66939e-15 5.47688e-18 1.31784e-24 1.2108e-17 1.34534e-18 4.8166e-26 0 0 0
1.07839e+15 2780 4.10933e-15 2.11579e-15 3.07068e-16 5.15973e-24 1.66753e-15 5.46985e-18 1.31615e-24 1.21219e-17 1.34688e-18 4.82211e-26 0 0 0
1.078e+15 2781 4.11012e-15 2.1181e-15 3.07393e-16 5.16547e-24 1.66568e-15 5.46283e-18 1.31445e-24 1.21358e-17 1.34842e-18 4.82762e-26 0 0 0
1.07761e+15 2782 4.11091e-15 2.12042e-15 3.07717e-16 5.17121e-24 1.66382e-15 5.45583e-18 1.31276e-24 1.21497e-17 1.34996e-18 4.83313e-26 0 0 0
1.07723e+15 2783 4.11171e-15 2.12273e-15 3.08041e-16 5.17696e-24 1.66197e-15 5.44883e-18 1.31106e-24 1.21636e-17 1.35151e-18 4.83864e-26 0 0 0
1.07684e+15 2784 4.1125e-15 2.12504e-15 3.08366e-16 5.1827e-24 1.66012e-15 5.44185e-18 1.30938e-24 1.21775e-17 1.35305e-18 4.84416e-26 0 0 0
1.07645e+15 2785 4.1133e-15 2.12736e-15 3.0869e-16 5.18844e-24 1.65828e-15 5.43487e-18 1.30769e-24 1.21914e-17 1.3546e-18 4.84967e-26 0 0 0
1.07607e+15 2786 4.11411e-15 2.12967e-15 3.09014e-16 5.19419e-24 1.65643e-15 5.42791e-18 1.30601e-24 1.22053e-17 1.35614e-18 4.85519e-26 0 0 0
1.07568e+15 2787 4.11491e-15 2.13199e-15 3.09339e-16 5.19993e-24 1.65459e-15 5.42096e-18 1.30433e-24 1.22192e-17 1.35768e-18 4.8607e-26 0 0 0
1.0753e+15 2788 4.11572e-15 2.1343e-15 3.09663e-16 5.20568e-24 1.65275e-15 5.41402e-18 1.30265e-24 1.22331e-17 1.35923e-18 4.86622e-26 0 0 0
1.07491e+15 2789 4.11654e-15 2.13662e-15 3.09988e-16 5.21143e-24 1.65092e-15 5.40709e-18 1.30098e-24 1.2247e-17 1.36077e-18 4.87174e-26 0 0 0
1.07452e+15 2790 4.11735e-15 2.13893e-15 3.10312e-16 5.21717e-24 1.64909e-15 5.40017e-18 1.29931e-24 1.22609e-17 1.36232e-18 4.87726e-26 0 0 0
1.07414e+15 2791 4.11817e-15 2.14125e-15 3.10637e-16 5.22292e-24 1.64725e-15 5.39326e-18 1.29764e-24 1.22748e-17 1.36387e-18 4.88278e-26 0 0 0
1.07376e+15 2792 4.11899e-15 2.14356e-15 3.10961e-16 5.22867e-24 1.64543e-15 5.38637e-18 1.29597e-24 1.22887e-17 1.36541e-18 4.8883e-26 0 0 0
1.07337e+15 2793 4.11982e-15 2.14588e-15 3.11286e-16 5.23442e-24 1.6436e-15 5.37948e-18 1.29431e-24 1.23026e-17 1.36696e-18 4.89382e-26 0 0 0
1.07299e+15 2794 4.12064e-15 2.1482e-15 3.11611e-16 5.24018e-24 1.64178e-15 5.37261e-18 1.29265e-24 1.23166e-17 1.36851e-18 4.89935e-26 0 0 0
1.0726e+15 2795 4.12147e-15 2.15051e-15 3.11935e-16 5.24593e-24 1.63996e-15 5.36574e-18 1.29099e-24 1.23305e-17 1.37005e-18 4.90487e-26 0 0 0
1.07222e+15 2796 4.12231e-15 2.15283e-15 3.1226e-16 5.25168e-24 1.63814e-15 5.35889e-18 1.28933e-24 1.23444e-17 1.3716e-18 4.9104e-26 0 0 0
1.07184e+15 2797 4.12314e-15 2.15515e-15 3.12585e-16 5.25744e-24 1.63632e-15 5.35205e-18 1.28768e-24 1.23583e-17 1.37315e-18 4.91592e-26 0 0 0
1.07145e+15 2798 4.12398e-15 2.15747e-15 3.12909e-16 5.26319e-24 1.63451e-15 5.34522e-18 1.28603e-24 1.23723e-17 1.3747e-18 4.92145e-26 0 0 0
1.07107e+15 2799 4.12482e-15 2.15978e-15 3.13234e-16 5.26895e-24 1.6327e-15 5.3384e-18 1.28438e-24 1.23862e-17 1.37624e-18 4.92698e-26 0 0 0
1.07069e+15 2800 4.12566e-15 2.1621e-15 3.13559e-16 5.2747e-24 1.63089e-15 5.33159e-18 1.28274e-24 1.24001e-17 1.37779e-18 4.93251e-26 0 0 0
1.07031e+15 2801 4.12651e-15 2.16442e-15 3.13884e-16 5.28046e-24 1.62909e-15 5.32479e-18 1.28109e-24 1.24141e-17 1.37934e-18 4.93804e-26 0 0 0
1.06992e+15 2802 4.12736e-15 2.16674e-15 3.14208e-16 5.28622e-24 1.62729e-15 5.318e-18 1.27946e-24 1.2428e-17 1.38089e-18 4.94357e-26 0 0 0
1.06954e+15 2803 4.12821e-15 2.16906e-15 3.14533e-16 5.29198e-24 1.62549e-15 5.31122e-18 1.27782e-24 1.2442e-17 1.38244e-18 4.9491e-26 0 0 0
1.06916e+15 2804 4.12907e-15 2.17138e-15 3.14858e-16 5.29774e-24 1.62369e-15 5.30445e-18 1.27618e-24 1.24559e-17 1.38399e-18 4.95464e-26 0 0 0
1.06878e+15 2805 4.12993e-15 2.1737e-15 3.15183e-16 5.3035e-24 1.62189e-15 5.2977e-18 1.27455e-24 1.24699e-17 1.38554e-18 4.96017e-26 0 0 0
1.0684e+15 2806 4.13079e-15 2.17602e-15 3.15508e-16 5.30926e-24 1.6201e-15 5.29095e-18 1.27292e-24 1.24838e-17 1.38709e-18 4.96571e-26 0 0 0
1.06802e+15 2807 4.13165e-15 2.17834e-15 3.15833e-16 5.31502e-24 1.61831e-15 5.28422e-18 1.2713e-24 1.24978e-17 1.38864e-18 4.97124e-26 0 0 0
1.06764e+15 2808 4.13252e-15 2.18066e-15 3.16158e-16 5.32078e-24 1.61652e-15 5.27749e-18 1.26967e-24 1.25117e-17 1.39019e-18 4.97678e-26 0 0 0
1.06726e+15 2809 4.13339e-15 2.18298e-15 3.16483e-16 5.32655e-24 1.61474e-15 5.27078e-18 1.26805e-24 1.25257e-17 1.39174e-18 4.98232e-26 0 0 0
